ess_criterion,habitual_tendency,repetition,episode,n_samples
1000,0.01,47,1,69301
1000,0.01,47,2,63318
1000,0.01,47,3,62904
1000,0.01,47,4,71916
1000,0.01,47,5,61538
1000,0.01,47,6,66616
1000,0.01,47,7,66834
1000,0.01,47,8,59887
1000,0.01,47,9,71857
1000,0.01,47,10,72357
1000,0.01,47,11,99090
1000,0.01,47,12,60297
1000,0.01,47,13,73880
1000,0.01,47,14,77950
1000,0.01,47,15,65690
1000,0.01,47,16,72186
1000,0.01,47,17,64934
1000,0.01,47,18,63246
1000,0.01,47,19,60787
1000,0.01,47,20,67236
1000,0.01,47,21,64065
1000,0.01,47,22,73360
1000,0.01,47,23,73215
1000,0.01,47,24,63548
1000,0.01,47,25,71221
1000,0.01,47,26,60964
1000,0.01,47,27,68650
1000,0.01,47,28,66941
1000,0.01,47,29,54965
1000,0.01,47,30,63994
1000,0.01,47,31,68622
1000,0.01,47,32,116527
1000,0.01,47,33,63897
1000,0.01,47,34,58819
1000,0.01,47,35,56939
1000,0.01,47,36,66919
1000,0.01,47,37,69807
1000,0.01,47,38,63909
1000,0.01,47,39,90727
1000,0.01,47,40,70309
1000,0.01,47,41,62429
1000,0.01,47,42,57199
1000,0.01,47,43,59933
1000,0.01,47,44,60555
1000,0.01,47,45,68614
1000,0.01,47,46,67001
1000,0.01,47,47,57895
1000,0.01,47,48,64853
1000,0.01,47,49,50911
1000,0.01,47,50,73258
1000,0.01,48,1,63761
1000,0.01,48,2,64890
1000,0.01,48,3,87416
1000,0.01,48,4,76816
1000,0.01,48,5,81466
1000,0.01,48,6,68364
1000,0.01,48,7,77940
1000,0.01,48,8,54452
1000,0.01,48,9,59684
1000,0.01,48,10,72030
1000,0.01,48,11,75175
1000,0.01,48,12,66597
1000,0.01,48,13,60780
1000,0.01,48,14,66262
1000,0.01,48,15,58368
1000,0.01,48,16,68855
1000,0.01,48,17,57485
1000,0.01,48,18,69014
1000,0.01,48,19,68135
1000,0.01,48,20,67523
1000,0.01,48,21,82184
1000,0.01,48,22,68390
1000,0.01,48,23,63628
1000,0.01,48,24,57250
1000,0.01,48,25,62424
1000,0.01,48,26,65685
1000,0.01,48,27,65522
1000,0.01,48,28,55899
1000,0.01,48,29,60828
1000,0.01,48,30,67800
1000,0.01,48,31,67892
1000,0.01,48,32,64562
1000,0.01,48,33,62350
1000,0.01,48,34,58279
1000,0.01,48,35,69026
1000,0.01,48,36,63581
1000,0.01,48,37,58644
1000,0.01,48,38,63208
1000,0.01,48,39,71687
1000,0.01,48,40,56938
1000,0.01,48,41,59011
1000,0.01,48,42,63514
1000,0.01,48,43,64017
1000,0.01,48,44,57895
1000,0.01,48,45,56418
1000,0.01,48,46,70704
1000,0.01,48,47,53137
1000,0.01,48,48,59731
1000,0.01,48,49,72538
1000,0.01,48,50,68519
1000,0.01,49,1,60761
1000,0.01,49,2,72923
1000,0.01,49,3,65641
1000,0.01,49,4,57276
1000,0.01,49,5,70454
1000,0.01,49,6,68631
1000,0.01,49,7,62906
1000,0.01,49,8,60618
1000,0.01,49,9,83058
1000,0.01,49,10,66023
1000,0.01,49,11,68752
1000,0.01,49,12,70733
1000,0.01,49,13,75717
1000,0.01,49,14,68724
1000,0.01,49,15,61056
1000,0.01,49,16,63719
1000,0.01,49,17,71216
1000,0.01,49,18,67445
1000,0.01,49,19,67341
1000,0.01,49,20,65352
1000,0.01,49,21,92974
1000,0.01,49,22,78084
1000,0.01,49,23,75037
1000,0.01,49,24,67196
1000,0.01,49,25,85386
1000,0.01,49,26,59606
1000,0.01,49,27,71863
1000,0.01,49,28,58700
1000,0.01,49,29,73355
1000,0.01,49,30,54533
1000,0.01,49,31,74615
1000,0.01,49,32,66713
1000,0.01,49,33,69209
1000,0.01,49,34,71993
1000,0.01,49,35,62607
1000,0.01,49,36,58551
1000,0.01,49,37,69161
1000,0.01,49,38,55070
1000,0.01,49,39,64852
1000,0.01,49,40,59730
1000,0.01,49,41,61715
1000,0.01,49,42,67405
1000,0.01,49,43,69609
1000,0.01,49,44,64215
1000,0.01,49,45,50848
1000,0.01,49,46,74897
1000,0.01,49,47,66457
1000,0.01,49,48,60103
1000,0.01,49,49,60848
1000,0.01,49,50,72652
1000,0.01,50,1,69830
1000,0.01,50,2,73653
1000,0.01,50,3,73676
1000,0.01,50,4,58589
1000,0.01,50,5,76550
1000,0.01,50,6,71346
1000,0.01,50,7,72792
1000,0.01,50,8,72242
1000,0.01,50,9,68709
1000,0.01,50,10,62015
1000,0.01,50,11,81232
1000,0.01,50,12,68190
1000,0.01,50,13,65487
1000,0.01,50,14,62624
1000,0.01,50,15,62462
1000,0.01,50,16,63666
1000,0.01,50,17,69128
1000,0.01,50,18,71161
1000,0.01,50,19,61177
1000,0.01,50,20,80681
1000,0.01,50,21,84447
1000,0.01,50,22,74645
1000,0.01,50,23,61210
1000,0.01,50,24,73729
1000,0.01,50,25,59954
1000,0.01,50,26,56782
1000,0.01,50,27,62986
1000,0.01,50,28,75159
1000,0.01,50,29,69607
1000,0.01,50,30,57429
1000,0.01,50,31,51500
1000,0.01,50,32,59166
1000,0.01,50,33,68970
1000,0.01,50,34,81050
1000,0.01,50,35,69589
1000,0.01,50,36,87215
1000,0.01,50,37,61274
1000,0.01,50,38,82044
1000,0.01,50,39,68783
1000,0.01,50,40,75603
1000,0.01,50,41,79211
1000,0.01,50,42,55807
1000,0.01,50,43,61573
1000,0.01,50,44,68694
1000,0.01,50,45,56221
1000,0.01,50,46,70452
1000,0.01,50,47,51773
1000,0.01,50,48,54113
1000,0.01,50,49,68049
1000,0.01,50,50,64759
1000,0.01,51,1,73422
1000,0.01,51,2,68571
1000,0.01,51,3,72879
1000,0.01,51,4,81583
1000,0.01,51,5,61877
1000,0.01,51,6,65014
1000,0.01,51,7,69182
1000,0.01,51,8,83676
1000,0.01,51,9,68768
1000,0.01,51,10,85803
1000,0.01,51,11,61988
1000,0.01,51,12,74082
1000,0.01,51,13,60497
1000,0.01,51,14,65550
1000,0.01,51,15,68154
1000,0.01,51,16,69521
1000,0.01,51,17,65114
1000,0.01,51,18,69797
1000,0.01,51,19,74122
1000,0.01,51,20,63559
1000,0.01,51,21,63998
1000,0.01,51,22,62562
1000,0.01,51,23,72509
1000,0.01,51,24,66085
1000,0.01,51,25,70988
1000,0.01,51,26,62347
1000,0.01,51,27,72464
1000,0.01,51,28,73446
1000,0.01,51,29,64326
1000,0.01,51,30,58917
1000,0.01,51,31,59708
1000,0.01,51,32,62276
1000,0.01,51,33,53808
1000,0.01,51,34,67698
1000,0.01,51,35,59335
1000,0.01,51,36,60248
1000,0.01,51,37,75971
1000,0.01,51,38,66276
1000,0.01,51,39,61201
1000,0.01,51,40,57341
1000,0.01,51,41,61669
1000,0.01,51,42,60946
1000,0.01,51,43,81585
1000,0.01,51,44,66667
1000,0.01,51,45,60787
1000,0.01,51,46,66486
1000,0.01,51,47,68612
1000,0.01,51,48,59441
1000,0.01,51,49,61163
1000,0.01,51,50,58217
1000,0.01,52,1,62825
1000,0.01,52,2,83085
1000,0.01,52,3,69397
1000,0.01,52,4,93193
1000,0.01,52,5,78420
1000,0.01,52,6,70552
1000,0.01,52,7,62911
1000,0.01,52,8,72001
1000,0.01,52,9,66030
1000,0.01,52,10,79947
1000,0.01,52,11,61130
1000,0.01,52,12,64270
1000,0.01,52,13,62742
1000,0.01,52,14,63935
1000,0.01,52,15,67215
1000,0.01,52,16,69292
1000,0.01,52,17,57434
1000,0.01,52,18,69853
1000,0.01,52,19,74099
1000,0.01,52,20,66483
1000,0.01,52,21,62326
1000,0.01,52,22,60521
1000,0.01,52,23,68611
1000,0.01,52,24,85990
1000,0.01,52,25,62579
1000,0.01,52,26,72726
1000,0.01,52,27,66011
1000,0.01,52,28,102333
1000,0.01,52,29,66590
1000,0.01,52,30,53208
1000,0.01,52,31,62462
1000,0.01,52,32,78800
1000,0.01,52,33,64492
1000,0.01,52,34,57100
1000,0.01,52,35,58768
1000,0.01,52,36,70444
1000,0.01,52,37,62501
1000,0.01,52,38,53564
1000,0.01,52,39,75924
1000,0.01,52,40,65745
1000,0.01,52,41,66055
1000,0.01,52,42,64592
1000,0.01,52,43,61409
1000,0.01,52,44,59033
1000,0.01,52,45,75161
1000,0.01,52,46,64043
1000,0.01,52,47,73175
1000,0.01,52,48,74045
1000,0.01,52,49,71247
1000,0.01,52,50,71317
1000,0.01,53,1,68793
1000,0.01,53,2,74087
1000,0.01,53,3,76722
1000,0.01,53,4,69327
1000,0.01,53,5,78279
1000,0.01,53,6,66705
1000,0.01,53,7,84278
1000,0.01,53,8,61499
1000,0.01,53,9,72522
1000,0.01,53,10,74765
1000,0.01,53,11,58739
1000,0.01,53,12,68509
1000,0.01,53,13,70701
1000,0.01,53,14,61709
1000,0.01,53,15,56954
1000,0.01,53,16,64472
1000,0.01,53,17,53326
1000,0.01,53,18,69272
1000,0.01,53,19,56550
1000,0.01,53,20,61858
1000,0.01,53,21,65659
1000,0.01,53,22,63618
1000,0.01,53,23,62349
1000,0.01,53,24,55547
1000,0.01,53,25,60284
1000,0.01,53,26,71262
1000,0.01,53,27,69269
1000,0.01,53,28,56706
1000,0.01,53,29,57869
1000,0.01,53,30,64141
1000,0.01,53,31,61668
1000,0.01,53,32,61260
1000,0.01,53,33,68490
1000,0.01,53,34,55147
1000,0.01,53,35,68287
1000,0.01,53,36,60266
1000,0.01,53,37,62619
1000,0.01,53,38,66938
1000,0.01,53,39,62175
1000,0.01,53,40,54537
1000,0.01,53,41,62291
1000,0.01,53,42,70623
1000,0.01,53,43,62995
1000,0.01,53,44,72406
1000,0.01,53,45,61810
1000,0.01,53,46,60596
1000,0.01,53,47,58614
1000,0.01,53,48,60030
1000,0.01,53,49,69793
1000,0.01,53,50,78027
1000,0.01,54,1,74734
1000,0.01,54,2,65985
1000,0.01,54,3,73726
1000,0.01,54,4,67427
1000,0.01,54,5,64653
1000,0.01,54,6,62993
1000,0.01,54,7,61461
1000,0.01,54,8,65323
1000,0.01,54,9,76777
1000,0.01,54,10,61912
1000,0.01,54,11,54204
1000,0.01,54,12,83101
1000,0.01,54,13,69561
1000,0.01,54,14,67558
1000,0.01,54,15,61362
1000,0.01,54,16,58648
1000,0.01,54,17,54015
1000,0.01,54,18,78862
1000,0.01,54,19,68081
1000,0.01,54,20,62840
1000,0.01,54,21,62504
1000,0.01,54,22,73349
1000,0.01,54,23,73445
1000,0.01,54,24,72312
1000,0.01,54,25,60787
1000,0.01,54,26,61957
1000,0.01,54,27,65757
1000,0.01,54,28,67611
1000,0.01,54,29,57170
1000,0.01,54,30,71089
1000,0.01,54,31,67946
1000,0.01,54,32,65583
1000,0.01,54,33,61542
1000,0.01,54,34,61426
1000,0.01,54,35,74368
1000,0.01,54,36,60684
1000,0.01,54,37,65415
1000,0.01,54,38,61797
1000,0.01,54,39,75485
1000,0.01,54,40,72968
1000,0.01,54,41,65935
1000,0.01,54,42,67380
1000,0.01,54,43,63741
1000,0.01,54,44,71103
1000,0.01,54,45,88607
1000,0.01,54,46,69514
1000,0.01,54,47,63349
1000,0.01,54,48,59606
1000,0.01,54,49,67052
1000,0.01,54,50,62751
1000,0.01,55,1,74637
1000,0.01,55,2,60678
1000,0.01,55,3,71939
1000,0.01,55,4,84368
1000,0.01,55,5,67550
1000,0.01,55,6,62852
1000,0.01,55,7,75511
1000,0.01,55,8,62331
1000,0.01,55,9,62174
1000,0.01,55,10,58850
1000,0.01,55,11,59410
1000,0.01,55,12,66043
1000,0.01,55,13,77818
1000,0.01,55,14,71949
1000,0.01,55,15,60880
1000,0.01,55,16,64025
1000,0.01,55,17,62774
1000,0.01,55,18,73217
1000,0.01,55,19,55969
1000,0.01,55,20,77061
1000,0.01,55,21,68406
1000,0.01,55,22,81364
1000,0.01,55,23,76220
1000,0.01,55,24,61596
1000,0.01,55,25,62404
1000,0.01,55,26,62265
1000,0.01,55,27,70436
1000,0.01,55,28,61516
1000,0.01,55,29,83306
1000,0.01,55,30,67292
1000,0.01,55,31,80052
1000,0.01,55,32,61220
1000,0.01,55,33,64817
1000,0.01,55,34,63547
1000,0.01,55,35,57245
1000,0.01,55,36,73070
1000,0.01,55,37,59158
1000,0.01,55,38,84444
1000,0.01,55,39,93358
1000,0.01,55,40,61330
1000,0.01,55,41,70191
1000,0.01,55,42,57920
1000,0.01,55,43,65660
1000,0.01,55,44,58053
1000,0.01,55,45,66660
1000,0.01,55,46,60400
1000,0.01,55,47,62655
1000,0.01,55,48,53755
1000,0.01,55,49,67422
1000,0.01,55,50,66554
1000,0.01,56,1,57656
1000,0.01,56,2,78605
1000,0.01,56,3,74906
1000,0.01,56,4,62743
1000,0.01,56,5,67896
1000,0.01,56,6,69584
1000,0.01,56,7,58422
1000,0.01,56,8,79429
1000,0.01,56,9,79579
1000,0.01,56,10,59885
1000,0.01,56,11,60723
1000,0.01,56,12,81568
1000,0.01,56,13,54047
1000,0.01,56,14,65340
1000,0.01,56,15,69553
1000,0.01,56,16,74714
1000,0.01,56,17,67851
1000,0.01,56,18,81022
1000,0.01,56,19,60836
1000,0.01,56,20,88207
1000,0.01,56,21,57853
1000,0.01,56,22,59937
1000,0.01,56,23,59991
1000,0.01,56,24,69563
1000,0.01,56,25,63662
1000,0.01,56,26,59574
1000,0.01,56,27,82832
1000,0.01,56,28,58354
1000,0.01,56,29,72504
1000,0.01,56,30,61115
1000,0.01,56,31,71674
1000,0.01,56,32,73922
1000,0.01,56,33,61652
1000,0.01,56,34,60753
1000,0.01,56,35,71098
1000,0.01,56,36,69380
1000,0.01,56,37,76143
1000,0.01,56,38,75633
1000,0.01,56,39,67529
1000,0.01,56,40,64520
1000,0.01,56,41,52516
1000,0.01,56,42,60850
1000,0.01,56,43,68241
1000,0.01,56,44,74871
1000,0.01,56,45,64272
1000,0.01,56,46,58746
1000,0.01,56,47,55244
1000,0.01,56,48,62964
1000,0.01,56,49,68456
1000,0.01,56,50,67417
1000,0.01,57,1,78454
1000,0.01,57,2,67448
1000,0.01,57,3,79796
1000,0.01,57,4,73238
1000,0.01,57,5,82043
1000,0.01,57,6,66075
1000,0.01,57,7,67504
1000,0.01,57,8,82218
1000,0.01,57,9,65993
1000,0.01,57,10,73078
1000,0.01,57,11,63252
1000,0.01,57,12,59834
1000,0.01,57,13,69077
1000,0.01,57,14,55926
1000,0.01,57,15,59275
1000,0.01,57,16,75435
1000,0.01,57,17,82423
1000,0.01,57,18,74816
1000,0.01,57,19,62960
1000,0.01,57,20,66716
1000,0.01,57,21,78746
1000,0.01,57,22,68044
1000,0.01,57,23,58045
1000,0.01,57,24,65695
1000,0.01,57,25,60968
1000,0.01,57,26,68081
1000,0.01,57,27,67094
1000,0.01,57,28,63649
1000,0.01,57,29,62620
1000,0.01,57,30,60677
1000,0.01,57,31,84759
1000,0.01,57,32,75908
1000,0.01,57,33,67520
1000,0.01,57,34,72167
1000,0.01,57,35,67821
1000,0.01,57,36,59812
1000,0.01,57,37,77246
1000,0.01,57,38,63587
1000,0.01,57,39,58822
1000,0.01,57,40,53039
1000,0.01,57,41,71080
1000,0.01,57,42,62975
1000,0.01,57,43,54675
1000,0.01,57,44,58307
1000,0.01,57,45,72056
1000,0.01,57,46,53918
1000,0.01,57,47,66281
1000,0.01,57,48,64755
1000,0.01,57,49,63456
1000,0.01,57,50,66147
1000,0.01,58,1,79373
1000,0.01,58,2,68346
1000,0.01,58,3,56469
1000,0.01,58,4,73846
1000,0.01,58,5,60847
1000,0.01,58,6,64896
1000,0.01,58,7,67110
1000,0.01,58,8,87648
1000,0.01,58,9,69329
1000,0.01,58,10,62790
1000,0.01,58,11,73599
1000,0.01,58,12,61059
1000,0.01,58,13,76162
1000,0.01,58,14,72179
1000,0.01,58,15,67243
1000,0.01,58,16,60722
1000,0.01,58,17,73320
1000,0.01,58,18,66463
1000,0.01,58,19,64674
1000,0.01,58,20,69055
1000,0.01,58,21,74695
1000,0.01,58,22,69247
1000,0.01,58,23,65280
1000,0.01,58,24,76459
1000,0.01,58,25,78364
1000,0.01,58,26,74508
1000,0.01,58,27,62850
1000,0.01,58,28,76930
1000,0.01,58,29,75494
1000,0.01,58,30,60123
1000,0.01,58,31,68346
1000,0.01,58,32,63984
1000,0.01,58,33,56174
1000,0.01,58,34,58539
1000,0.01,58,35,61315
1000,0.01,58,36,57706
1000,0.01,58,37,58076
1000,0.01,58,38,70994
1000,0.01,58,39,71066
1000,0.01,58,40,65858
1000,0.01,58,41,62968
1000,0.01,58,42,62224
1000,0.01,58,43,61899
1000,0.01,58,44,82657
1000,0.01,58,45,59345
1000,0.01,58,46,59592
1000,0.01,58,47,51259
1000,0.01,58,48,71321
1000,0.01,58,49,59097
1000,0.01,58,50,59343
1000,0.01,59,1,73504
1000,0.01,59,2,61702
1000,0.01,59,3,60311
1000,0.01,59,4,65967
1000,0.01,59,5,61860
1000,0.01,59,6,67406
1000,0.01,59,7,77589
1000,0.01,59,8,57252
1000,0.01,59,9,69978
1000,0.01,59,10,73765
1000,0.01,59,11,64608
1000,0.01,59,12,65400
1000,0.01,59,13,69495
1000,0.01,59,14,78141
1000,0.01,59,15,81829
1000,0.01,59,16,69378
1000,0.01,59,17,63296
1000,0.01,59,18,71960
1000,0.01,59,19,62558
1000,0.01,59,20,61793
1000,0.01,59,21,60638
1000,0.01,59,22,67992
1000,0.01,59,23,59323
1000,0.01,59,24,66581
1000,0.01,59,25,62296
1000,0.01,59,26,56187
1000,0.01,59,27,53175
1000,0.01,59,28,64427
1000,0.01,59,29,62347
1000,0.01,59,30,63266
1000,0.01,59,31,59485
1000,0.01,59,32,66852
1000,0.01,59,33,62445
1000,0.01,59,34,62055
1000,0.01,59,35,61224
1000,0.01,59,36,63269
1000,0.01,59,37,62854
1000,0.01,59,38,62450
1000,0.01,59,39,65431
1000,0.01,59,40,63208
1000,0.01,59,41,60129
1000,0.01,59,42,66258
1000,0.01,59,43,65977
1000,0.01,59,44,72600
1000,0.01,59,45,66715
1000,0.01,59,46,58726
1000,0.01,59,47,70824
1000,0.01,59,48,67307
1000,0.01,59,49,61663
1000,0.01,59,50,62542
1000,0.01,60,1,56575
1000,0.01,60,2,84494
1000,0.01,60,3,62004
1000,0.01,60,4,60746
1000,0.01,60,5,69149
1000,0.01,60,6,68357
1000,0.01,60,7,84697
1000,0.01,60,8,53415
1000,0.01,60,9,68390
1000,0.01,60,10,66254
1000,0.01,60,11,61800
1000,0.01,60,12,63454
1000,0.01,60,13,60336
1000,0.01,60,14,57088
1000,0.01,60,15,63108
1000,0.01,60,16,78837
1000,0.01,60,17,63662
1000,0.01,60,18,78728
1000,0.01,60,19,58822
1000,0.01,60,20,67252
1000,0.01,60,21,73105
1000,0.01,60,22,55412
1000,0.01,60,23,65404
1000,0.01,60,24,57226
1000,0.01,60,25,67446
1000,0.01,60,26,64676
1000,0.01,60,27,65534
1000,0.01,60,28,66306
1000,0.01,60,29,48246
1000,0.01,60,30,65821
1000,0.01,60,31,65944
1000,0.01,60,32,73487
1000,0.01,60,33,62322
1000,0.01,60,34,69982
1000,0.01,60,35,73350
1000,0.01,60,36,61217
1000,0.01,60,37,56995
1000,0.01,60,38,55410
1000,0.01,60,39,70632
1000,0.01,60,40,64908
1000,0.01,60,41,62901
1000,0.01,60,42,57776
1000,0.01,60,43,64235
1000,0.01,60,44,60616
1000,0.01,60,45,56669
1000,0.01,60,46,85943
1000,0.01,60,47,59126
1000,0.01,60,48,66747
1000,0.01,60,49,62302
1000,0.01,60,50,65904
1000,0.01,61,1,66609
1000,0.01,61,2,67653
1000,0.01,61,3,81547
1000,0.01,61,4,76658
1000,0.01,61,5,79985
1000,0.01,61,6,64719
1000,0.01,61,7,78372
1000,0.01,61,8,71039
1000,0.01,61,9,72332
1000,0.01,61,10,70152
1000,0.01,61,11,61924
1000,0.01,61,12,67612
1000,0.01,61,13,65304
1000,0.01,61,14,67718
1000,0.01,61,15,66593
1000,0.01,61,16,67803
1000,0.01,61,17,58100
1000,0.01,61,18,67557
1000,0.01,61,19,56948
1000,0.01,61,20,89193
1000,0.01,61,21,63956
1000,0.01,61,22,68476
1000,0.01,61,23,64495
1000,0.01,61,24,73315
1000,0.01,61,25,64858
1000,0.01,61,26,77040
1000,0.01,61,27,62569
1000,0.01,61,28,67704
1000,0.01,61,29,64336
1000,0.01,61,30,72258
1000,0.01,61,31,59948
1000,0.01,61,32,58111
1000,0.01,61,33,66331
1000,0.01,61,34,65691
1000,0.01,61,35,70286
1000,0.01,61,36,75517
1000,0.01,61,37,69907
1000,0.01,61,38,60468
1000,0.01,61,39,71123
1000,0.01,61,40,71840
1000,0.01,61,41,63259
1000,0.01,61,42,59409
1000,0.01,61,43,63226
1000,0.01,61,44,61324
1000,0.01,61,45,70933
1000,0.01,61,46,66982
1000,0.01,61,47,66648
1000,0.01,61,48,65601
1000,0.01,61,49,53253
1000,0.01,61,50,68791
1000,0.01,62,1,68832
1000,0.01,62,2,80055
1000,0.01,62,3,64646
1000,0.01,62,4,57704
1000,0.01,62,5,78194
1000,0.01,62,6,57886
1000,0.01,62,7,66860
1000,0.01,62,8,60559
1000,0.01,62,9,76846
1000,0.01,62,10,64901
1000,0.01,62,11,60108
1000,0.01,62,12,61011
1000,0.01,62,13,69128
1000,0.01,62,14,65778
1000,0.01,62,15,65353
1000,0.01,62,16,66834
1000,0.01,62,17,72421
1000,0.01,62,18,66091
1000,0.01,62,19,54527
1000,0.01,62,20,63332
1000,0.01,62,21,50658
1000,0.01,62,22,74638
1000,0.01,62,23,59638
1000,0.01,62,24,72948
1000,0.01,62,25,65537
1000,0.01,62,26,65597
1000,0.01,62,27,63001
1000,0.01,62,28,80197
1000,0.01,62,29,68992
1000,0.01,62,30,58151
1000,0.01,62,31,68004
1000,0.01,62,32,64247
1000,0.01,62,33,55938
1000,0.01,62,34,63279
1000,0.01,62,35,63588
1000,0.01,62,36,73941
1000,0.01,62,37,68373
1000,0.01,62,38,69475
1000,0.01,62,39,63624
1000,0.01,62,40,65966
1000,0.01,62,41,63145
1000,0.01,62,42,60775
1000,0.01,62,43,65732
1000,0.01,62,44,64560
1000,0.01,62,45,66640
1000,0.01,62,46,58920
1000,0.01,62,47,60698
1000,0.01,62,48,55900
1000,0.01,62,49,72588
1000,0.01,62,50,78166
1000,0.01,63,1,65348
1000,0.01,63,2,62242
1000,0.01,63,3,65057
1000,0.01,63,4,64029
1000,0.01,63,5,64179
1000,0.01,63,6,55400
1000,0.01,63,7,78496
1000,0.01,63,8,71555
1000,0.01,63,9,69734
1000,0.01,63,10,58142
1000,0.01,63,11,65800
1000,0.01,63,12,58192
1000,0.01,63,13,67265
1000,0.01,63,14,63663
1000,0.01,63,15,60876
1000,0.01,63,16,59498
1000,0.01,63,17,59143
1000,0.01,63,18,65461
1000,0.01,63,19,60529
1000,0.01,63,20,69425
1000,0.01,63,21,73764
1000,0.01,63,22,72523
1000,0.01,63,23,108558
1000,0.01,63,24,61071
1000,0.01,63,25,64876
1000,0.01,63,26,68300
1000,0.01,63,27,69654
1000,0.01,63,28,67213
1000,0.01,63,29,66526
1000,0.01,63,30,55459
1000,0.01,63,31,58904
1000,0.01,63,32,75078
1000,0.01,63,33,52973
1000,0.01,63,34,78304
1000,0.01,63,35,65084
1000,0.01,63,36,71206
1000,0.01,63,37,69960
1000,0.01,63,38,66598
1000,0.01,63,39,65777
1000,0.01,63,40,73472
1000,0.01,63,41,67109
1000,0.01,63,42,71108
1000,0.01,63,43,62993
1000,0.01,63,44,75620
1000,0.01,63,45,68267
1000,0.01,63,46,71518
1000,0.01,63,47,72796
1000,0.01,63,48,62244
1000,0.01,63,49,67833
1000,0.01,63,50,65975
1000,0.01,64,1,68696
1000,0.01,64,2,58893
1000,0.01,64,3,70835
1000,0.01,64,4,67922
1000,0.01,64,5,67426
1000,0.01,64,6,63817
1000,0.01,64,7,77964
1000,0.01,64,8,57332
1000,0.01,64,9,70745
1000,0.01,64,10,103061
1000,0.01,64,11,63404
1000,0.01,64,12,65228
1000,0.01,64,13,76391
1000,0.01,64,14,72292
1000,0.01,64,15,85970
1000,0.01,64,16,68251
1000,0.01,64,17,71619
1000,0.01,64,18,69656
1000,0.01,64,19,66465
1000,0.01,64,20,66098
1000,0.01,64,21,72848
1000,0.01,64,22,70088
1000,0.01,64,23,72230
1000,0.01,64,24,70216
1000,0.01,64,25,56147
1000,0.01,64,26,69824
1000,0.01,64,27,73826
1000,0.01,64,28,63145
1000,0.01,64,29,69145
1000,0.01,64,30,80025
1000,0.01,64,31,78388
1000,0.01,64,32,67432
1000,0.01,64,33,76971
1000,0.01,64,34,60568
1000,0.01,64,35,64837
1000,0.01,64,36,57272
1000,0.01,64,37,74716
1000,0.01,64,38,60330
1000,0.01,64,39,58510
1000,0.01,64,40,72912
1000,0.01,64,41,58038
1000,0.01,64,42,58998
1000,0.01,64,43,70629
1000,0.01,64,44,56721
1000,0.01,64,45,67555
1000,0.01,64,46,52832
1000,0.01,64,47,61614
1000,0.01,64,48,64906
1000,0.01,64,49,58283
1000,0.01,64,50,81318
1000,0.01,65,1,65561
1000,0.01,65,2,65791
1000,0.01,65,3,60391
1000,0.01,65,4,62844
1000,0.01,65,5,72671
1000,0.01,65,6,65028
1000,0.01,65,7,73486
1000,0.01,65,8,77148
1000,0.01,65,9,63547
1000,0.01,65,10,74092
1000,0.01,65,11,70835
1000,0.01,65,12,69168
1000,0.01,65,13,65228
1000,0.01,65,14,69152
1000,0.01,65,15,84020
1000,0.01,65,16,73515
1000,0.01,65,17,67065
1000,0.01,65,18,72995
1000,0.01,65,19,68838
1000,0.01,65,20,63382
1000,0.01,65,21,80367
1000,0.01,65,22,74613
1000,0.01,65,23,60148
1000,0.01,65,24,68043
1000,0.01,65,25,69029
1000,0.01,65,26,73862
1000,0.01,65,27,59131
1000,0.01,65,28,64893
1000,0.01,65,29,63716
1000,0.01,65,30,69487
1000,0.01,65,31,61279
1000,0.01,65,32,71426
1000,0.01,65,33,59910
1000,0.01,65,34,65908
1000,0.01,65,35,78264
1000,0.01,65,36,70532
1000,0.01,65,37,68165
1000,0.01,65,38,74798
1000,0.01,65,39,65194
1000,0.01,65,40,60067
1000,0.01,65,41,75609
1000,0.01,65,42,62676
1000,0.01,65,43,61750
1000,0.01,65,44,59503
1000,0.01,65,45,75205
1000,0.01,65,46,51964
1000,0.01,65,47,71350
1000,0.01,65,48,82078
1000,0.01,65,49,55009
1000,0.01,65,50,61067
1000,0.01,66,1,60627
1000,0.01,66,2,68534
1000,0.01,66,3,72955
1000,0.01,66,4,65811
1000,0.01,66,5,66751
1000,0.01,66,6,77268
1000,0.01,66,7,72369
1000,0.01,66,8,71979
1000,0.01,66,9,66601
1000,0.01,66,10,66165
1000,0.01,66,11,68912
1000,0.01,66,12,75896
1000,0.01,66,13,64410
1000,0.01,66,14,67008
1000,0.01,66,15,65185
1000,0.01,66,16,73554
1000,0.01,66,17,68378
1000,0.01,66,18,66257
1000,0.01,66,19,62624
1000,0.01,66,20,62516
1000,0.01,66,21,56482
1000,0.01,66,22,67078
1000,0.01,66,23,76284
1000,0.01,66,24,66324
1000,0.01,66,25,58184
1000,0.01,66,26,55873
1000,0.01,66,27,74120
1000,0.01,66,28,65375
1000,0.01,66,29,60435
1000,0.01,66,30,63365
1000,0.01,66,31,67157
1000,0.01,66,32,66937
1000,0.01,66,33,58044
1000,0.01,66,34,52512
1000,0.01,66,35,76723
1000,0.01,66,36,63333
1000,0.01,66,37,84310
1000,0.01,66,38,66322
1000,0.01,66,39,69443
1000,0.01,66,40,60234
1000,0.01,66,41,83994
1000,0.01,66,42,54921
1000,0.01,66,43,85164
1000,0.01,66,44,73663
1000,0.01,66,45,62607
1000,0.01,66,46,62723
1000,0.01,66,47,59865
1000,0.01,66,48,64983
